secid,date,expiration,ForwardPrice
108105,20200316,20200918,2387.098018
108105,20200316,20200930,2387.076187
108105,20200316,20201016,2387.036334
108105,20200316,20201120,2386.876588
108105,20200316,20201120,2386.882247
108105,20200316,20201218,2386.704441
108105,20200316,20201231,2386.695397
108105,20200316,20210115,2386.681616
108105,20200316,20210115,2386.682666
108105,20200316,20210319,2386.577605
108105,20200316,20210319,2386.579796
108105,20200316,20210618,2386.307853
108105,20200316,20210618,2386.30809
108105,20200316,20211217,2386.403201
108105,20200316,20211217,2386.398516
108105,20200316,20221216,2390.063953
108105,20200316,20221216,2390.047751
108105,20200317,20200318,2529.237294
108105,20200317,20200320,2529.332084
108105,20200317,20200320,2529.284688
108105,20200317,20200323,2529.474275
108105,20200317,20200325,2529.570835
108105,20200317,20200327,2529.670479
108105,20200317,20200330,2529.823255
108105,20200317,20200331,2529.875063
108105,20200317,20200401,2529.927312
108105,20200317,20200403,2530.033134
108105,20200317,20200406,2530.195177
108105,20200317,20200408,2530.305414
108105,20200317,20200409,2530.361194
108105,20200317,20200413,2530.588731
108105,20200317,20200415,2530.70515
108105,20200317,20200417,2530.810448
108105,20200317,20200417,2530.757786
108105,20200317,20200420,2530.968588
108105,20200317,20200424,2531.179803
108105,20200317,20200430,2531.497399
108105,20200317,20200501,2531.550422
108105,20200317,20200508,2531.922304
108105,20200317,20200515,2532.29545
108105,20200317,20200515,2532.242066
108105,20200317,20200529,2532.959658
108105,20200317,20200619,2533.808013
108105,20200317,20200619,2533.771529
108105,20200317,20200630,2534.191369
108105,20200317,20200717,2534.729738
108105,20200317,20200717,2534.695457
108105,20200317,20200731,2535.190319
108105,20200317,20200821,2535.819791
108105,20200317,20200821,2535.78876
108105,20200317,20200831,2536.122184
108105,20200317,20200918,2536.638944
108105,20200317,20200918,2536.607556
108105,20200317,20200930,2537.008057
108105,20200317,20201016,2537.478525
108105,20200317,20201016,2537.449847
108105,20200317,20201120,2538.42123
108105,20200317,20201120,2538.395943
108105,20200317,20201218,2539.076376
108105,20200317,20201231,2539.517244
108105,20200317,20201231,2539.485955
108105,20200317,20210115,2539.982861
108105,20200317,20210115,2539.952037
108105,20200317,20210319,2541.863983
108105,20200317,20210319,2541.834231
108105,20200317,20210618,2544.470748
108105,20200317,20210618,2544.43869
108105,20200317,20211217,2550.466888
108105,20200317,20211217,2550.429244
108105,20200317,20221216,2566.355825
108105,20200317,20221216,2566.305265
108105,20200318,20200318,2398.1001
108105,20200318,20200320,2398.205844
108105,20200318,20200320,2398.152971
108105,20200318,20200323,2398.364468
108105,20200318,20200325,2398.470223
108105,20200318,20200327,2398.574931
108105,20200318,20200330,2398.731123
108105,20200318,20200331,2398.782956
108105,20200318,20200401,2398.834672
108105,20200318,20200403,2398.937758
108105,20200318,20200406,2399.091517
108105,20200318,20200408,2399.193444
108105,20200318,20200409,2399.244233
108105,20200318,20200413,2399.446232
108105,20200318,20200415,2399.546535
108105,20200318,20200417,2399.652864
108105,20200318,20200417,2399.599649
108105,20200318,20200420,2399.81311
108105,20200318,20200424,2400.028178
108105,20200318,20200430,2400.353796
108105,20200318,20200501,2400.408418
108105,20200318,20200508,2400.793584
108105,20200318,20200515,2401.18368
108105,20200318,20200515,2401.12765
108105,20200318,20200529,2401.879251
108105,20200318,20200619,2402.775992
108105,20200318,20200619,2402.737167
108105,20200318,20200630,2403.18661
108105,20200318,20200717,2403.771563
108105,20200318,20200717,2403.734807
108105,20200318,20200731,2404.268415
108105,20200318,20200821,2404.957288
108105,20200318,20200821,2404.923568
108105,20200318,20200831,2405.287214
108105,20200318,20200918,2405.821187
108105,20200318,20200930,2406.250024
108105,20200318,20201016,2406.72505
108105,20200318,20201120,2407.778538
108105,20200318,20201120,2407.750926
108105,20200318,20201218,2408.497126
108105,20200318,20201231,2408.96736
108105,20200318,20210115,2409.464571
108105,20200318,20210115,2409.431637
108105,20200318,20210319,2411.479913
108105,20200318,20210319,2411.447979
108105,20200318,20210618,2414.289887
108105,20200318,20210618,2414.254925
108105,20200318,20211217,2420.86719
108105,20200318,20211217,2420.825946
108105,20200318,20221216,2438.351148
108105,20200319,20200320,2409.441414
108105,20200319,20200320,2409.3899
108105,20200319,20200323,2409.595963
108105,20200319,20200325,2409.699001
108105,20200319,20200327,2409.805471
108105,20200319,20200330,2409.975464
108105,20200319,20200331,2410.033844
108105,20200319,20200401,2410.093083
108105,20200319,20200403,2410.214135
108105,20200319,20200406,2410.402151
108105,20200319,20200408,2410.531788
108105,20200319,20200409,2410.597895
108105,20200319,20200413,2410.842589
108105,20200319,20200415,2410.966689
108105,20200319,20200417,2411.091958
108105,20200319,20200417,2411.029178
108105,20200319,20200420,2411.282055
108105,20200319,20200424,2411.53961
108105,20200319,20200430,2411.934716
108105,20200319,20200501,2412.001591
108105,20200319,20200508,2412.477912
108105,20200319,20200515,2412.96858
108105,20200319,20200515,2412.897606
108105,20200319,20200529,2413.78763
108105,20200319,20200619,2414.853985
108105,20200319,20200619,2414.807419
108105,20200319,20200630,2415.347558
108105,20200319,20200717,2416.060794
108105,20200319,20200717,2416.017602
108105,20200319,20200731,2416.643528
108105,20200319,20200821,2417.416783
108105,20200319,20200831,2417.847347
108105,20200319,20200918,2418.480656
108105,20200319,20200930,2418.955739
108105,20200319,20201016,2419.508442
108105,20200319,20201016,2419.474934
108105,20200319,20201120,2420.594215
108105,20200319,20201120,2420.565542
108105,20200319,20201218,2421.347766
108105,20200319,20201231,2421.8394
108105,20200319,20210115,2422.352922
108105,20200319,20210115,2422.319113
108105,20200319,20210319,2424.372698
108105,20200319,20210319,2424.33955
108105,20200319,20210618,2427.226557
108105,20200319,20210618,2427.192284
108105,20200319,20211217,2433.370766
108105,20200319,20221216,2448.445307
108105,20200320,20200320,2304.9199
108105,20200320,20200323,2305.061048
108105,20200320,20200325,2305.155151
108105,20200320,20200327,2305.249258
108105,20200320,20200330,2305.405899
108105,20200320,20200331,2305.460178
108105,20200320,20200401,2305.51549
108105,20200320,20200403,2305.629214
108105,20200320,20200406,2305.807547
108105,20200320,20200408,2305.931603
108105,20200320,20200409,2305.995181
108105,20200320,20200413,2306.21239
108105,20200320,20200415,2306.321263
108105,20200320,20200417,2306.430315
108105,20200320,20200417,2306.375767
108105,20200320,20200420,2306.594231
108105,20200320,20200424,2306.813414
108105,20200320,20200430,2307.143534
108105,20200320,20200501,2307.198712
108105,20200320,20200508,2307.58621
108105,20200320,20200515,2307.975911
108105,20200320,20200515,2307.920105
108105,20200320,20200529,2308.629929
108105,20200320,20200619,2309.463303
108105,20200320,20200619,2309.425506
108105,20200320,20200630,2309.861243
108105,20200320,20200717,2310.428815
108105,20200320,20200717,2310.394256
108105,20200320,20200731,2310.891697
108105,20200320,20200821,2311.492282
108105,20200320,20200831,2311.813231
108105,20200320,20200918,2312.283573
108105,20200320,20200930,2312.667416
108105,20200320,20201016,2313.086082
108105,20200320,20201120,2313.96194
108105,20200320,20201218,2314.586778
108105,20200320,20201231,2314.981472
108105,20200320,20210115,2315.393137
108105,20200320,20210115,2315.366054
108105,20200320,20210319,2317.002195
108105,20200320,20210319,2316.976611
108105,20200320,20210618,2319.171078
108105,20200320,20210618,2319.144981
108105,20200320,20211217,2323.752824
108105,20200320,20221216,2334.63879
108105,20200323,20200323,2237.3999
108105,20200323,20200325,2237.485306
108105,20200323,20200327,2237.570716
108105,20200323,20200330,2237.698836
108105,20200323,20200331,2237.746914
108105,20200323,20200401,2237.796336
108105,20200323,20200403,2237.89921
108105,20200323,20200406,2238.0636
108105,20200323,20200408,2238.179913
108105,20200323,20200409,2238.240086
108105,20200323,20200413,2238.448734
108105,20200323,20200415,2238.554624
108105,20200323,20200417,2238.661558
108105,20200323,20200417,2238.60796
108105,20200323,20200420,2238.823917
108105,20200323,20200424,2239.044052
108105,20200323,20200430,2239.382092
108105,20200323,20200501,2239.439346
108105,20200323,20200508,2239.847448
108105,20200323,20200515,2240.268363
108105,20200323,20200515,2240.207448
108105,20200323,20200529,2240.918088
108105,20200323,20200619,2241.691703
108105,20200323,20200619,2241.656885
108105,20200323,20200630,2242.053499
108105,20200323,20200717,2242.558311
108105,20200323,20200717,2242.526805
108105,20200323,20200731,2242.975667
108105,20200323,20200821,2243.531427
108105,20200323,20200821,2243.50457
108105,20200323,20200831,2243.789887
108105,20200323,20200918,2244.203432
108105,20200323,20200930,2244.548535
108105,20200323,20201016,2244.920983
108105,20200323,20201120,2245.682666
108105,20200323,20201218,2246.20972
108105,20200323,20201231,2246.553171
108105,20200323,20210115,2246.908474
108105,20200323,20210115,2246.885195
108105,20200323,20210319,2248.267523
108105,20200323,20210319,2248.245364
108105,20200323,20210331,2248.529976
108105,20200323,20210618,2250.11506
108105,20200323,20210618,2250.092724
108105,20200323,20211217,2253.986694
108105,20200323,20211217,2253.963728
108105,20200323,20221216,2263.093694
108105,20200323,20221216,2263.065545
108105,20200324,20200325,2447.376588
108105,20200324,20200327,2447.469568
108105,20200324,20200330,2447.609044
108105,20200324,20200331,2447.655538
108105,20200324,20200401,2447.707487
108105,20200324,20200403,2447.81548
108105,20200324,20200406,2447.987708
108105,20200324,20200408,2448.109352
108105,20200324,20200409,2448.172223
108105,20200324,20200413,2448.406082
108105,20200324,20200415,2448.526512
108105,20200324,20200417,2448.649277
108105,20200324,20200417,2448.587603
108105,20200324,20200420,2448.837802
108105,20200324,20200422,2448.966405
108105,20200324,20200424,2449.097343
108105,20200324,20200430,2449.504176
108105,20200324,20200501,2449.574026
108105,20200324,20200508,2450.079343
108105,20200324,20200515,2450.613312
108105,20200324,20200515,2450.535276
108105,20200324,20200529,2451.41503
108105,20200324,20200619,2452.360856
108105,20200324,20200619,2452.319936
108105,20200324,20200630,2452.784976
108105,20200324,20200717,2453.374005
108105,20200324,20200717,2453.3371
108105,20200324,20200731,2453.861768
108105,20200324,20200821,2454.509262
108105,20200324,20200821,2454.477649
108105,20200324,20200831,2454.813361
108105,20200324,20200918,2455.299405
108105,20200324,20200930,2455.704766
108105,20200324,20201016,2456.141795
108105,20200324,20201120,2457.03354
108105,20200324,20201218,2457.648731
108105,20200324,20201231,2458.051221
108105,20200324,20210115,2458.440099
108105,20200324,20210319,2460.03099
108105,20200324,20210331,2460.366174
108105,20200324,20210618,2462.209393
108105,20200324,20211217,2466.947344
108105,20200324,20221216,2478.72686
108105,20200325,20200325,2475.5601
108105,20200325,20200327,2475.648632
108105,20200325,20200330,2475.781435
108105,20200325,20200331,2475.825705
108105,20200325,20200401,2475.869975
108105,20200325,20200403,2475.974767
108105,20200325,20200406,2476.145507
108105,20200325,20200408,2476.268369
108105,20200325,20200409,2476.33251
108105,20200325,20200413,2476.571508
108105,20200325,20200415,2476.696223
108105,20200325,20200417,2476.824417
108105,20200325,20200417,2476.759885
108105,20200325,20200420,2477.02323
108105,20200325,20200422,2477.160122
108105,20200325,20200424,2477.300494
108105,20200325,20200430,2477.742497
108105,20200325,20200501,2477.819211
108105,20200325,20200508,2478.380596
108105,20200325,20200515,2478.984677
108105,20200325,20200515,2478.895764
108105,20200325,20200529,2479.899206
108105,20200325,20200619,2481.000652
108105,20200325,20200619,2480.955784
108105,20200325,20200630,2481.465578
108105,20200325,20200717,2482.108707
108105,20200325,20200717,2482.068836
108105,20200325,20200731,2482.634174
108105,20200325,20200821,2483.328588
108105,20200325,20200821,2483.294316
108105,20200325,20200831,2483.657994
108105,20200325,20200918,2484.181599
108105,20200325,20200930,2484.610834
108105,20200325,20201016,2485.070504
108105,20200325,20201120,2485.994622
108105,20200325,20201218,2486.618301
108105,20200325,20201231,2487.032613
108105,20200325,20210115,2487.45814
108105,20200325,20210115,2487.430364
108105,20200325,20210319,2489.052399
108105,20200325,20210319,2489.026205
108105,20200325,20210331,2489.361737
108105,20200325,20210618,2491.165979
108105,20200325,20211217,2495.866191
108105,20200325,20211217,2495.836717
108105,20200325,20221216,2508.204991
108105,20200325,20221216,2508.165449
108105,20200326,20200327,2630.116718
108105,20200326,20200330,2630.256576
108105,20200326,20200331,2630.303197
108105,20200326,20200401,2630.349819
108105,20200326,20200403,2630.45043
108105,20200326,20200406,2630.623453
108105,20200326,20200408,2630.748015
108105,20200326,20200409,2630.813061
108105,20200326,20200413,2631.0639
108105,20200326,20200415,2631.19575
108105,20200326,20200417,2631.331887
108105,20200326,20200417,2631.263283
108105,20200326,20200420,2631.544134
108105,20200326,20200422,2631.690994
108105,20200326,20200424,2631.842144
108105,20200326,20200430,2632.321342
108105,20200326,20200501,2632.404965
108105,20200326,20200508,2633.020382
108105,20200326,20200515,2633.688434
108105,20200326,20200515,2633.589774
108105,20200326,20200529,2634.670439
108105,20200326,20200619,2635.821596
108105,20200326,20200619,2635.774377
108105,20200326,20200630,2636.30882
108105,20200326,20200717,2636.977886
108105,20200326,20200717,2636.936059
108105,20200326,20200731,2637.527187
108105,20200326,20200821,2638.24651
108105,20200326,20200821,2638.211063
108105,20200326,20200831,2638.586119
108105,20200326,20200918,2639.122599
108105,20200326,20200930,2639.564028
108105,20200326,20201016,2640.033538
108105,20200326,20201120,2640.962975
108105,20200326,20201218,2641.575524
108105,20200326,20201231,2641.989099
108105,20200326,20210115,2642.410827
108105,20200326,20210115,2642.383401
108105,20200326,20210319,2643.958526
108105,20200326,20210319,2643.932693
108105,20200326,20210331,2644.262824
108105,20200326,20210331,2644.237867
108105,20200326,20210618,2646.028494
108105,20200326,20210618,2646.003067
108105,20200326,20211217,2650.35733
108105,20200326,20221216,2661.563783
108105,20200327,20200327,2541.47
108105,20200327,20200330,2541.599585
108105,20200327,20200331,2541.642782
108105,20200327,20200401,2541.685979
108105,20200327,20200403,2541.772376
108105,20200327,20200406,2541.935261
108105,20200327,20200408,2542.054952
108105,20200327,20200409,2542.118129
108105,20200327,20200413,2542.364968
108105,20200327,20200415,2542.496759
108105,20200327,20200417,2542.634132
108105,20200327,20200417,2542.564748
108105,20200327,20200420,2542.850659
108105,20200327,20200422,2543.00199
108105,20200327,20200424,2543.158907
108105,20200327,20200427,2543.404756
108105,20200327,20200430,2543.663178
108105,20200327,20200501,2543.752113
108105,20200327,20200508,2544.413799
108105,20200327,20200515,2545.144017
108105,20200327,20200515,2545.035502
108105,20200327,20200529,2546.175762
108105,20200327,20200619,2547.35055
108105,20200327,20200619,2547.301394
108105,20200327,20200630,2547.858031
108105,20200327,20200717,2548.556695
108105,20200327,20200717,2548.512848
108105,20200327,20200731,2549.133719
108105,20200327,20200821,2549.893719
108105,20200327,20200821,2549.856165
108105,20200327,20200831,2550.254339
108105,20200327,20200918,2550.825322
108105,20200327,20200930,2551.28924
108105,20200327,20201016,2551.783782
108105,20200327,20201120,2552.767797
108105,20200327,20201218,2553.417896
108105,20200327,20201231,2553.839017
108105,20200327,20210115,2554.266721
108105,20200327,20210115,2554.238964
108105,20200327,20210319,2555.815438
108105,20200327,20210319,2555.789945
108105,20200327,20210331,2556.114882
108105,20200327,20210618,2557.813277
108105,20200327,20210618,2557.788953
108105,20200327,20211217,2561.85763
108105,20200327,20211217,2561.83278
108105,20200327,20221216,2571.753882
108105,20200330,20200330,2626.6499
108105,20200330,20200331,2626.692864
108105,20200330,20200401,2626.735829
108105,20200330,20200403,2626.82176
108105,20200330,20200406,2626.950663
108105,20200330,20200408,2627.058233
108105,20200330,20200409,2627.115625
108105,20200330,20200413,2627.344979
108105,20200330,20200415,2627.468886
108105,20200330,20200417,2627.598949
108105,20200330,20200417,2627.533148
108105,20200330,20200420,2627.805586
108105,20200330,20200422,2627.951041
108105,20200330,20200424,2628.102654
108105,20200330,20200427,2628.341623
108105,20200330,20200430,2628.594455
108105,20200330,20200501,2628.681813
108105,20200330,20200508,2629.336478
108105,20200330,20200515,2630.066703
108105,20200330,20200515,2629.957757
108105,20200330,20200529,2631.083643
108105,20200330,20200619,2632.209174
108105,20200330,20200619,2632.162464
108105,20200330,20200630,2632.686738
108105,20200330,20200717,2633.332055
108105,20200330,20200717,2633.290961
108105,20200330,20200731,2633.867975
108105,20200330,20200821,2634.559473
108105,20200330,20200821,2634.524995
108105,20200330,20200831,2634.888483
108105,20200330,20200918,2635.408556
108105,20200330,20200930,2635.855981
108105,20200330,20201016,2636.333766
108105,20200330,20201120,2637.288165
108105,20200330,20201218,2637.923288
108105,20200330,20201231,2638.336375
108105,20200330,20210115,2638.730183
108105,20200330,20210319,2640.275399
108105,20200330,20210331,2640.597038
108105,20200330,20210618,2642.299508
108105,20200330,20210618,2642.275079
108105,20200330,20211217,2646.411233
108105,20200330,20211217,2646.38611
108105,20200330,20221216,2656.299045
108105,20200331,20200331,2584.5901
108105,20200331,20200401,2584.625933
108105,20200331,20200403,2584.697601
108105,20200331,20200406,2584.805106
108105,20200331,20200408,2584.889101
108105,20200331,20200409,2584.94034
108105,20200331,20200413,2585.143842
108105,20200331,20200415,2585.256636
108105,20200331,20200417,2585.376794
108105,20200331,20200417,2585.315795
108105,20200331,20200420,2585.570838
108105,20200331,20200422,2585.709408
108105,20200331,20200424,2585.855346
108105,20200331,20200427,2586.088068
108105,20200331,20200429,2586.252429
108105,20200331,20200430,2586.337373
108105,20200331,20200501,2586.424161
108105,20200331,20200508,2587.0833
108105,20200331,20200515,2587.83283
108105,20200331,20200515,2587.720217
108105,20200331,20200529,2588.817179
108105,20200331,20200619,2589.839164
108105,20200331,20200619,2589.795541
108105,20200331,20200630,2590.282211
108105,20200331,20200717,2590.875385
108105,20200331,20200717,2590.836782
108105,20200331,20200731,2591.377292
108105,20200331,20200821,2592.020084
108105,20200331,20200821,2591.987981
108105,20200331,20200831,2592.325693
108105,20200331,20200918,2592.806764
108105,20200331,20200930,2593.222918
108105,20200331,20201016,2593.665524
108105,20200331,20201120,2594.541619
108105,20200331,20201218,2595.118674
108105,20200331,20201231,2595.507431
108105,20200331,20210115,2595.878201
108105,20200331,20210319,2597.334489
108105,20200331,20210331,2597.635432
108105,20200331,20210618,2599.226157
108105,20200331,20210618,2599.203293
108105,20200331,20211217,2603.142098
108105,20200331,20211217,2603.117867
108105,20200331,20221216,2612.836844
108105,20200401,20200401,2470.5
108105,20200401,20200403,2470.558828
108105,20200401,20200406,2470.647072
108105,20200401,20200408,2470.705903
108105,20200401,20200409,2470.749337
108105,20200401,20200413,2470.927292
108105,20200401,20200415,2471.029595
108105,20200401,20200417,2471.140782
108105,20200401,20200417,2471.084078
108105,20200401,20200420,2471.324224
108105,20200401,20200422,2471.457628
108105,20200401,20200424,2471.599922
108105,20200401,20200427,2471.830033
108105,20200401,20200429,2471.994556
108105,20200401,20200430,2472.080154
108105,20200401,20200501,2472.167975
108105,20200401,20200508,2472.845017
108105,20200401,20200515,2473.631136
108105,20200401,20200515,2473.512151
108105,20200401,20200529,2474.640353
108105,20200401,20200619,2475.670854
108105,20200401,20200619,2475.627163
108105,20200401,20200630,2476.114563
108105,20200401,20200717,2476.706946
108105,20200401,20200717,2476.668694
108105,20200401,20200731,2477.203252
108105,20200401,20200821,2477.836563
108105,20200401,20200821,2477.8047
108105,20200401,20200831,2478.139714
108105,20200401,20200918,2478.616047
108105,20200401,20200930,2479.027322
108105,20200401,20201016,2479.463937
108105,20200401,20201120,2480.324537
108105,20200401,20201218,2480.887323
108105,20200401,20201231,2481.266936
108105,20200401,20210115,2481.628116
108105,20200401,20210319,2483.034125
108105,20200401,20210331,2483.316785
108105,20200401,20210618,2484.757538
108105,20200401,20211217,2488.330953
108105,20200401,20211217,2488.308983
108105,20200401,20221216,2496.968994
108105,20200402,20200403,2526.928108
108105,20200402,20200406,2527.012733
108105,20200402,20200408,2527.069151
108105,20200402,20200409,2527.09736
108105,20200402,20200413,2527.288009
108105,20200402,20200415,2527.404561
108105,20200402,20200417,2527.535266
108105,20200402,20200417,2527.468144
108105,20200402,20200420,2527.757867
108105,20200402,20200422,2527.923967
108105,20200402,20200424,2528.104229
108105,20200402,20200427,2528.401184
108105,20200402,20200429,2528.616866
108105,20200402,20200430,2528.730022
108105,20200402,20200501,2528.846723
108105,20200402,20200508,2529.507855
108105,20200402,20200515,2530.19267
108105,20200402,20200515,2530.091292
108105,20200402,20200522,2530.737626
108105,20200402,20200529,2531.115922
108105,20200402,20200619,2532.040476
108105,20200402,20200619,2531.999266
108105,20200402,20200630,2532.451376
108105,20200402,20200717,2532.981976
108105,20200402,20200717,2532.946279
108105,20200402,20200731,2533.438276
108105,20200402,20200821,2534.001967
108105,20200402,20200821,2533.972744
108105,20200402,20200831,2534.277539
108105,20200402,20200918,2534.708534
108105,20200402,20200930,2535.106605
108105,20200402,20201016,2535.529012
108105,20200402,20201120,2536.360744
108105,20200402,20201218,2536.905235
108105,20200402,20201231,2537.279285
108105,20200402,20210115,2537.636167
108105,20200402,20210319,2539.037696
108105,20200402,20210331,2539.319022
108105,20200402,20210618,2540.789525
108105,20200402,20210618,2540.768186
108105,20200402,20211217,2544.392342
108105,20200402,20211217,2544.3697
108105,20200402,20221216,2553.513064
108105,20200403,20200403,2488.6499
108105,20200403,20200406,2488.71209
108105,20200403,20200408,2488.753551
108105,20200403,20200409,2488.774282
108105,20200403,20200413,2488.918965
108105,20200403,20200415,2489.022191
108105,20200403,20200417,2489.141891
108105,20200403,20200417,2489.079981
108105,20200403,20200420,2489.352336
108105,20200403,20200422,2489.513234
108105,20200403,20200424,2489.690617
108105,20200403,20200427,2489.987607
108105,20200403,20200429,2490.206217
108105,20200403,20200430,2490.321709
108105,20200403,20200501,2490.441325
108105,20200403,20200504,2490.776015
108105,20200403,20200508,2491.118001
108105,20200403,20200515,2491.753733
108105,20200403,20200515,2491.66001
108105,20200403,20200522,2492.279239
108105,20200403,20200529,2492.671919
108105,20200403,20200619,2493.666305
108105,20200403,20200619,2493.624243
108105,20200403,20200630,2494.088825
108105,20200403,20200717,2494.641207
108105,20200403,20200717,2494.604799
108105,20200403,20200731,2495.109129
108105,20200403,20200821,2495.694543
108105,20200403,20200821,2495.664445
108105,20200403,20200831,2495.979484
108105,20200403,20200918,2496.428332
108105,20200403,20200930,2496.839777
108105,20200403,20201016,2497.279585
108105,20200403,20201120,2498.160138
108105,20200403,20201218,2498.747722
108105,20200403,20201231,2499.127141
108105,20200403,20210115,2499.514337
108105,20200403,20210115,2499.489146
108105,20200403,20210319,2500.931399
108105,20200403,20210319,2500.909462
108105,20200403,20210331,2501.18874
108105,20200403,20210618,2502.634891
108105,20200403,20210618,2502.613746
108105,20200403,20211217,2506.150452
108105,20200403,20211217,2506.128399
108105,20200403,20221216,2514.880737
108105,20200406,20200406,2663.6799
108105,20200406,20200408,2663.723092
108105,20200406,20200409,2663.744689
108105,20200406,20200413,2663.831076
108105,20200406,20200415,2663.910698
108105,20200406,20200417,2664.006512
108105,20200406,20200417,2663.956581
108105,20200406,20200420,2664.1806
108105,20200406,20200422,2664.316906
108105,20200406,20200424,2664.469411
108105,20200406,20200427,2664.728552
108105,20200406,20200429,2664.921571
108105,20200406,20200430,2665.02416
108105,20200406,20200501,2665.130802
108105,20200406,20200504,2665.475053
108105,20200406,20200508,2665.889965
108105,20200406,20200515,2666.496328
108105,20200406,20200515,2666.407
108105,20200406,20200522,2667.025436
108105,20200406,20200529,2667.456781
108105,20200406,20200619,2668.609282
108105,20200406,20200619,2668.562444
108105,20200406,20200630,2669.088681
108105,20200406,20200717,2669.736953
108105,20200406,20200717,2669.695895
108105,20200406,20200731,2670.273573
108105,20200406,20200821,2670.969984
108105,20200406,20200821,2670.935225
108105,20200406,20200831,2671.302606
108105,20200406,20200918,2671.832905
108105,20200406,20200930,2672.294304
108105,20200406,20201016,2672.79284
108105,20200406,20201120,2673.814957
108105,20200406,20201218,2674.518958
108105,20200406,20201231,2674.951953
108105,20200406,20210115,2675.368011
108105,20200406,20210319,2677.036045
108105,20200406,20210331,2677.361579
108105,20200406,20210618,2679.089535
108105,20200406,20210618,2679.064503
108105,20200406,20211217,2683.400815
108105,20200406,20211217,2683.373383
108105,20200406,20221216,2694.650449
108105,20200407,20200408,2659.4316
108105,20200407,20200409,2659.453299
108105,20200407,20200413,2659.5401
108105,20200407,20200415,2659.598134
108105,20200407,20200417,2659.681778
108105,20200407,20200417,2659.638126
108105,20200407,20200420,2659.834687
108105,20200407,20200422,2659.954925
108105,20200407,20200424,2660.089804
108105,20200407,20200427,2660.319579
108105,20200407,20200429,2660.49107
108105,20200407,20200430,2660.58231
108105,20200407,20200501,2660.677212
108105,20200407,20200504,2660.983899
108105,20200407,20200506,2661.206679
108105,20200407,20200508,2661.404747
108105,20200407,20200515,2662.004453
108105,20200407,20200515,2661.91541
108105,20200407,20200522,2662.536761
108105,20200407,20200529,2662.979856
108105,20200407,20200619,2664.206959
108105,20200407,20200619,2664.157738
108105,20200407,20200630,2664.71809
108105,20200407,20200717,2665.424957
108105,20200407,20200717,2665.381844
108105,20200407,20200731,2665.993936
108105,20200407,20200821,2666.749028
108105,20200407,20200821,2666.71163
108105,20200407,20200831,2667.109473
108105,20200407,20200918,2667.689979
108105,20200407,20200930,2668.182685
108105,20200407,20201016,2668.720318
108105,20200407,20201120,2669.846047
108105,20200407,20201218,2670.641717
108105,20200407,20201231,2671.108151
108105,20200407,20210115,2671.590133
108105,20200407,20210115,2671.558573
108105,20200407,20210319,2673.423185
108105,20200407,20210319,2673.394341
108105,20200407,20210331,2673.764018
108105,20200407,20210618,2675.785536
108105,20200407,20210618,2675.75735
108105,20200407,20211217,2680.665886
108105,20200407,20211217,2680.635553
108105,20200407,20221216,2693.091885
108105,20200408,20200408,2749.98
108105,20200408,20200409,2749.998791
108105,20200408,20200413,2750.073957
108105,20200408,20200415,2750.111541
108105,20200408,20200417,2750.183956
108105,20200408,20200417,2750.145813
108105,20200408,20200420,2750.321611
108105,20200408,20200422,2750.432737
108105,20200408,20200424,2750.559351
108105,20200408,20200427,2750.778315
108105,20200408,20200429,2750.943656
108105,20200408,20200430,2751.032138
108105,20200408,20200501,2751.124494
108105,20200408,20200504,2751.424812
108105,20200408,20200506,2751.644404
108105,20200408,20200508,2751.879503
108105,20200408,20200515,2752.469161
108105,20200408,20200515,2752.381528
108105,20200408,20200522,2753.005442
108105,20200408,20200529,2753.467901
108105,20200408,20200619,2754.78156
108105,20200408,20200619,2754.729129
108105,20200408,20200630,2755.331741
108105,20200408,20200717,2756.100481
108105,20200408,20200717,2756.055648
108105,20200408,20200731,2756.693328
108105,20200408,20200821,2757.483273
108105,20200408,20200821,2757.444285
108105,20200408,20200831,2757.859504
108105,20200408,20200918,2758.455022
108105,20200408,20200930,2758.913605
108105,20200408,20201016,2759.401726
108105,20200408,20201120,2760.575379
108105,20200408,20201218,2761.430828
108105,20200408,20201231,2761.9034
108105,20200408,20210115,2762.390908
108105,20200408,20210115,2762.359013
108105,20200408,20210319,2764.233762
108105,20200408,20210319,2764.205275
108105,20200408,20210331,2764.569759
108105,20200408,20210618,2766.533756
108105,20200408,20210618,2766.506668
108105,20200408,20211217,2771.159161
108105,20200408,20211217,2771.129982
108105,20200408,20221216,2783.268042
108105,20200409,20200409,2789.8201
108105,20200409,20200413,2789.892557
108105,20200409,20200415,2789.928786
108105,20200409,20200417,2789.98065
108105,20200409,20200417,2789.946901
108105,20200409,20200420,2790.105352
108105,20200409,20200422,2790.208033
108105,20200409,20200424,2790.326355
108105,20200409,20200427,2790.533166
108105,20200409,20200429,2790.690596
108105,20200409,20200430,2790.775179
108105,20200409,20200501,2790.863674
108105,20200409,20200504,2791.152638
108105,20200409,20200506,2791.364849
108105,20200409,20200508,2791.592719
108105,20200409,20200511,2791.878773
108105,20200409,20200515,2792.226308
108105,20200409,20200515,2792.137543
108105,20200409,20200522,2792.74497
108105,20200409,20200529,2793.159983
108105,20200409,20200605,2793.557858
108105,20200409,20200619,2794.288648
108105,20200409,20200619,2794.241281
108105,20200409,20200630,2794.780278
108105,20200409,20200717,2795.454351
